74 596.756771396 37.968323487 37.968323487
75 594.746196805 38.9582755913 38.9582755913
76 592.713621223 39.9592419892 39.9592419892
77 590.659219129 40.9711356154 40.9711356154
78 588.583166867 41.9938684732 41.9938684732
79 586.485642625 43.0273516416 43.0273516416
80 584.366826425 44.0714952836 44.0714952836
81 582.226900106 45.1262086532 45.1262086532
82 580.066047307 46.1914001039 46.1914001039
83 577.884453452 47.266977096 47.266977096
84 575.682305734 48.3528462053 48.3528462053
85 573.459793102 49.4489131303 49.4489131303
86 571.217106238 50.5550827011 50.5550827011
87 568.954437547 51.6712588872 51.6712588872
88 566.671981135 52.7973448057 52.7973448057
89 564.369932799 53.9332427299 53.9332427299
90 562.048490004 55.0788540977 55.0788540977
91 559.707851869 56.2340795199 56.2340795199
92 557.348219147 57.3988187889 57.3988187889
93 554.969794213 58.5729708872 58.5729708872
94 552.572781043 59.7564339964 59.7564339964
95 550.157385194 60.9491055056 60.9491055056
96 547.723813794 62.1508820206 62.1508820206
97 545.272275515 63.3616593724 63.3616593724
98 542.802980563 64.5813326265 64.5813326265
99 540.316140653 65.8097960917 65.8097960917
100 537.811968998 67.0469433296 67.0469433296
101 535.290680284 68.2926671631 68.2926671631
102 532.752490655 69.5468596863 69.5468596863
103 530.197617695 70.8094122733 70.8094122733
104 527.626280408 72.0802155878 72.0802155878
105 525.038699197 73.3591595926 73.3591595926
106 522.435095851 74.6461335586 74.6461335586
107 519.81569352 75.941026075 75.941026075
108 517.180716698 77.2437250582 77.2437250582
109 514.530391205 78.554117762 78.554117762
110 511.864944166 79.8720907869 79.8720907869
111 509.184603992 81.1975300903 81.1975300903
112 506.489600359 82.5303209957 82.5303209957
113 503.780164192 83.8703482031 83.8703482031
114 501.056527641 85.2174957987 85.2174957987
115 498.318924063 86.5716472648 86.5716472648
116 495.567588003 87.9326854899 87.9326854899
117 492.80275517 89.300492779 89.300492779
118 490.024662422 90.6749508632 90.6749508632
119 487.233547742 92.0559409103 92.0559409103
120 484.429650218 93.4433435349 93.4433435349
121 481.613210023 94.8370388085 94.8370388085
122 478.784468397 96.2369062701 96.2369062701
123 475.943667619 97.6428249363 97.6428249363
124 473.091050995 99.0546733119 99.0546733119
125 470.226862832 100.4723294 100.4723294
126 467.351348416 101.895670713 101.895670713
127 464.464753995 103.324574283 103.324574283
128 461.567326756 104.758916672 104.758916672
129 458.659314802 106.198573982 106.198573982
130 455.740967134 107.643421868 107.643421868
131 452.812533627 109.093335546 109.093335546
132 449.874265009 110.548189804 110.548189804
133 446.926412842 112.007859016 112.007859016
134 443.969229495 113.472217147 113.472217147
135 441.002968129 114.94113777 114.94113777
136 438.02788267 116.414494073 116.414494073
137 435.044227791 117.89215887 117.89215887
138 432.052258885 119.374004614 119.374004614
139 429.052232051 120.859903407 120.859903407
140 426.044404064 122.349727009 122.349727009
141 423.029032358 123.843346853 123.843346853
142 420.006375002 125.340634053 125.340634053
143 416.976690677 126.841459414 126.841459414
144 413.940238657 128.345693448 128.345693448
145 410.897278784 129.853206381 129.853206381
146 407.848071446 131.363868163 131.363868163
147 404.792877556 132.877548485 132.877548485
148 401.731958528 134.394116784 134.394116784
149 398.665576255 135.913442258 135.913442258
150 395.593993089 137.435393876 137.435393876
151 392.517471813 138.959840388 138.959840388
152 389.436275626 140.486650339 140.486650339
153 386.350668113 142.015692079 142.015692079
154 383.260913227 143.546833772 143.546833772
155 380.167275264 145.079943411 145.079943411
156 377.070018844 146.614888828 146.614888828
157 373.969408883 148.151537704 148.151537704
158 370.865710573 149.689757582 149.689757582
159 367.759189362 151.229415878 151.229415878
160 364.650110926 152.770379892 152.770379892
161 361.53874115 154.31251682 154.31251682
162 358.425346103 155.855693763 155.855693763
163 355.310192016 157.399777743 157.399777743
164 352.193545261 158.94463571 158.94463571
165 349.075672325 160.490134556 160.490134556
166 345.956839788 162.036141125 162.036141125
167 342.837314304 163.582522225 163.582522225
168 339.717362572 165.129144641 165.129144641
169 336.597251316 166.675875141 166.675875141
170 333.477247264 168.222580497 168.222580497
171 330.357617123 169.769127485 169.769127485
172 327.238627556 171.315382905 171.315382905
173 324.120545159 172.86121359 172.86121359
174 321.003636441 174.406486415 174.406486415
175 317.888167796 175.951068313 175.951068313
176 314.774405487 177.49482628 177.49482628
177 311.662615617 179.037627394 179.037627394
178 308.553064108 180.579338821 180.579338821
179 305.44601668 182.119827827 182.119827827
180 302.341738828 183.658961792 183.658961792
181 299.240495796 185.196608218 185.196608218
182 296.142552558 186.732634744 186.732634744
183 293.048173794 188.266909154 188.266909154
184 289.957623868 189.799299389 189.799299389
185 286.871166803 191.329673562 191.329673562
186 283.78906626 192.857899963 192.857899963
187 280.711585517 194.383847076 194.383847076
188 277.638987443 195.907383586 195.907383586
189 274.57153448 197.428378394 197.428378394
190 271.509488615 198.946700624 198.946700624
191 268.453111362 200.462219641 200.462219641
192 265.402663739 201.974805052 201.974805052
193 262.358406243 203.484326727 203.484326727
194 259.32059883 204.990654804 204.990654804
195 256.289500893 206.493659705 206.493659705
196 253.265371238 207.993212141 207.993212141
197 250.248468064 209.489183127 209.489183127
198 247.239048938 210.981443995 210.981443995
199 244.237370776 212.4698664 212.4698664
200 241.24368982 213.954322334 213.954322334
201 238.258261615 215.434684136 215.434684136
202 235.281340989 216.910824504 216.910824504
203 232.313182029 218.382616506 218.382616506
204 229.354038061 219.849933589 219.849933589
205 226.404161628 221.31264959 221.31264959
206 223.463804467 222.770638749 222.770638749
207 220.533217489 224.223775719 224.223775719
208 217.612650759 225.671935576 225.671935576
209 214.70235347 227.114993828 227.114993828
210 211.802573926 228.552826429 228.552826429
211 208.913559519 229.98530979 229.98530979
212 206.035556708 231.412320785 231.412320785
213 203.168810997 232.833736765 232.833736765
214 200.313566917 234.249435567 234.249435567
215 197.470068001 235.659295529 235.659295529
216 194.638556767 237.063195492 237.063195492
217 191.819274694 238.461014817 238.461014817
218 189.012462203 239.852633394 239.852633394
219 186.218358637 241.237931651 241.237931651
220 183.43720224 242.616790565 242.616790565
221 180.669230136 243.98909167 243.98909167
222 177.914678309 245.354717073 245.354717073
223 175.173781583 246.713549458 246.713549458
224 172.446773602 248.065472097 248.065472097
225 169.733886811 249.410368864 249.410368864
226 167.035352434 250.748124241 250.748124241
227 164.351400456 252.078623329 252.078623329
228 161.682259602 253.401751857 253.401751857
229 159.028157318 254.717396194 254.717396194
230 156.389319754 256.025443358 256.025443358
231 153.765971739 257.325781022 257.325781022
232 151.158336767 258.61829753 258.61829753
233 148.566636977 259.902881902 259.902881902
234 145.991093132 261.179423843 261.179423843
235 143.4319246 262.447813757 262.447813757
236 140.88934934 263.707942751 263.707942751
237 138.363583877 264.959702648 264.959702648
238 135.854843287 266.202985995 266.202985995
239 133.363341179 267.437686071 267.437686071
240 130.889289675 268.6636969 268.6636969
241 128.432899392 269.880913254 269.880913254
242 125.994379428 271.089230668 271.089230668
243 123.573937337 272.288545444 272.288545444
244 121.171779117 273.478754665 273.478754665
245 118.78810919 274.659756198 274.659756198
246 116.423130387 275.831448707 275.831448707
247 114.077043925 276.993731661 276.993731661
248 111.750049398 278.14650534 278.14650534
249 109.442344753 279.289670847 279.289670847
250 107.154126276 280.423130114 280.423130114
251 104.885588576 281.546785912 281.546785912
252 102.636924566 282.660541858 282.660541858
253 100.408325449 283.764302423 283.764302423
254 98.1999807003 284.857972943 284.857972943
255 96.0120780516 285.941459622 285.941459622
256 93.844803475 287.014669545 287.014669545
257 91.6983411674 288.077510685 288.077510685
258 89.5728735343 289.129891906 289.129891906
259 87.4685811749 290.171722977 290.171722977
260 85.385642866 291.202914578 291.202914578
261 83.3242355473 292.223378306 292.223378306
262 81.2845343059 293.233026682 293.233026682
263 79.2667123618 294.231773162 294.231773162
264 77.2709410529 295.21953214 295.21953214
265 75.2973898203 296.19621896 296.19621896
266 73.3462261941 297.161749918 297.161749918
267 71.4176157789 298.116042275 298.116042275
268 69.5117222401 299.059014258 299.059014258
269 67.6287072894 299.990585072 299.990585072
270 65.7687306713 300.910674903 300.910674903
271 63.9319501496 301.819204928 301.819204928
272 62.1185214939 302.71609732 302.71609732
273 60.3285984661 303.601275254 303.601275254
274 58.5623328079 304.474662915 304.474662915
275 56.819874227 305.336185505 305.336185505
276 55.1013703853 306.185769247 306.185769247
277 53.4069668856 307.023341392 307.023341392
278 51.7368072597 307.848830228 307.848830228
279 50.0910329558 308.662165081 308.662165081
280 48.4697833269 309.463276327 309.463276327
281 46.8731956186 310.252095392 310.252095392
282 45.3014049575 311.028554763 311.028554763
283 43.7545443398 311.792587988 311.792587988
284 42.23274462 312.54412969 312.54412969
285 40.7361344998 313.283115563 313.283115563
286 39.2648405168 314.009482384 314.009482384
287 37.8189870345 314.723168017 314.723168017
288 36.3986962309 315.424111416 315.424111416
289 35.0040880887 316.112252633 316.112252633
290 33.6352803849 316.787532823 316.787532823
291 32.2923886809 317.449894246 317.449894246
292 30.9755263125 318.099280275 318.099280275
293 29.6848043804 318.735635399 318.735635399
294 28.420331741 319.358905229 319.358905229
295 27.1822149967 319.969036502 319.969036502
296 25.9705584873 320.565977085 320.565977085
297 24.7854642808 321.14967598 321.14967598
298 23.6270321651 321.72008333 321.72008333
299 22.4953596394 322.277150419 322.277150419
300 21.3905419056 322.82082968 322.82082968
301 20.312671861 323.351074697 323.351074697
302 19.2618400897 323.867840211 323.867840211
303 18.2381348552 324.37108212 324.37108212
304 17.2416420933 324.860757487 324.860757487
305 16.2724454042 325.336824542 325.336824542
306 15.3306260459 325.799242685 325.799242685
307 14.4162629271 326.247972487 326.247972487
308 13.5294326006 326.682975701 326.682975701
309 12.6702092571 327.104215257 327.104215257
310 11.8386647183 327.511655268 327.511655268
311 11.0348684317 327.905261036 327.905261036
312 10.2588874641 328.284999051 328.284999051
313 9.51078649607 328.650836994 328.650836994
314 8.79062781677 329.002743743 329.002743743
315 8.09847131848 329.340689373 329.340689373
316 7.43437449165 329.664645158 329.664645158
317 6.79839242009 329.974583576 329.974583576
318 6.1905777763 330.270478307 330.270478307
319 5.61098081712 330.552304242 330.552304242
320 5.05964937948 330.820037479 330.820037479
321 4.53662887644 331.073655325 331.073655325
322 4.04196229338 331.313136304 331.313136304
323 3.57569018444 331.538460152 331.538460152
324 3.13785066911 331.749607822 331.749607822
325 2.72847942913 331.946561485 331.946561485
326 2.34760970549 332.129304533 332.129304533
327 1.9952722957 332.297821576 332.297821576
328 1.67149555125 332.452098449 332.452098449
329 1.37630537529 332.592122208 332.592122208
330 1.10972522053 332.717881136 332.717881136
331 0.871776087323 332.829364737 332.829364737
332 0.662476521953 332.926563746 332.926563746
333 0.48184261518 333.009470122 333.009470122
334 0.329888000953 333.078077052 333.078077052
335 0.206623855348 333.132378952 333.132378952
336 0.112058895717 333.172371465 333.172371465
337 0.046199380044 333.198051464 333.198051464
338 0.00904910651826 333.20941705 333.20941705
339 0.000609413310665 333.206467555 333.206467555
340 0.020879178566 333.189203538 333.189203538
341 0.0698548206044 333.157626788 333.157626788
342 0.147530298333 333.111740322 333.111740322
343 0.25389711187 333.051548388 333.051548388
344 0.388944303377 332.97705646 332.97705646
345 0.552658458104 332.888271238 332.888271238
346 0.745023705645 332.785200654 332.785200654
347 0.966021721399 332.66785386 332.66785386
348 1.21563172825 332.536241239 332.536241239
349 1.49383049845 332.390374395 332.390374395
350 1.80059235572 332.230266155 332.230266155
351 2.13588917754 332.055930572 332.055930572
352 2.49969039768 331.867382917 331.867382917
353 2.89196300892 331.66463968 331.66463968
354 3.31267156595 331.447718571 331.447718571
355 3.76177818859 331.216638516 331.216638516
356 4.23924256505 330.971419656 330.971419656
357 4.74502195555 330.712083345 330.712083345
358 5.27907119606 330.438652148 330.438652148
359 5.84134270227 330.151149839 330.151149839
360 6.43178647379 329.849601401 329.849601401
361 7.05035009853 329.53403302 329.53403302
362 7.69697875728 329.204472085 329.204472085
363 8.37161522852 328.860947186 328.860947186
364 9.07419989344 328.503488111 328.503488111
365 9.80467074112 328.132125841 328.132125841
366 10.562963374 327.746892553 327.746892553
367 11.3490110134 327.34782161 327.34782161
368 12.1627445055 326.934947564 326.934947564
369 13.0040923271 326.508306151 326.508306151
370 13.8729805923 326.067934287 326.067934287
371 14.7693330585 325.613870063 325.613870063
372 15.693071133 325.146152749 325.146152749
373 16.6441138804 324.664822782 324.664822782
374 17.622378029 324.169921766 324.169921766
375 18.6277779784 323.661492472 323.661492472
376 19.6602258067 323.139578826 323.139578826
377 20.7196312785 322.604225915 322.604225915
378 21.8059018523 322.055479974 322.055479974
379 22.9189426887 321.493388388 321.493388388
380 24.0586566588 320.917999687 320.917999687
381 25.2249443523 320.329363537 320.329363537
382 26.4177040864 319.727530744 319.727530744
383 27.6368319145 319.112553242 319.112553242
384 28.8822216351 318.484484092 318.484484092
385 30.1537648011 317.843377479 317.843377479
386 31.4513507293 317.189288703 317.189288703
387 32.7748665096 316.522274176 316.522274176
388 34.1241970154 315.842391421 315.842391421
389 35.4992249128 315.14969906 315.14969906
390 36.8998306715 314.444256813 314.444256813
391 38.3258925744 313.726125496 313.726125496
392 39.7772867287 312.995367007 312.995367007
393 41.2538870765 312.252044329 312.252044329
394 42.7555654054 311.49622152 311.49622152
395 44.2821913598 310.72796371 310.72796371
396 45.8336324523 309.947337092 309.947337092
397 47.4097540747 309.154408922 309.154408922
398 49.0104195102 308.349247505 308.349247505
399 50.6354899446 307.531922198 307.531922198
400 52.2848244789 306.702503397 306.702503397
401 53.9582801409 305.861062534 305.861062534
402 55.6557118979 305.007672072 305.007672072
403 57.3769726691 304.142405495 304.142405495
404 59.1219133384 303.265337306 303.265337306
405 60.8903827669 302.376543016 302.376543016
406 62.6822278064 301.476099143 301.476099143
407 64.4972933123 300.564083201 300.564083201
408 66.3354221572 299.640573692 299.640573692
409 68.1964552442 298.705650106 298.705650106
410 70.0802315209 297.759392908 297.759392908
411 71.9865879929 296.801883533 296.801883533
412 73.9153597383 295.833204379 295.833204379
413 75.8663799216 294.853438801 294.853438801
414 77.8394798081 293.862671102 293.862671102
415 79.8344887787 292.860986525 292.860986525
416 81.8512343442 291.84847125 291.84847125
417 83.8895421604 290.825212381 290.825212381
418 85.9492360432 289.791297944 289.791297944
419 88.0301379836 288.746816874 288.746816874
420 90.1320681631 287.691859012 287.691859012
421 92.2548449691 286.626515093 286.626515093
422 94.3982850107 285.550876743 285.550876743
423 96.5622031344 284.465036466 284.465036466
424 98.7464124399 283.369087641 283.369087641
425 100.950724297 282.263124508 282.263124508
426 103.174948359 281.147242167 281.147242167
427 105.418892585 280.021536565 280.021536565
428 107.682363249 278.886104488 278.886104488
429 109.965164962 277.741043554 277.741043554
430 112.267100688 276.586452204 276.586452204
431 114.587971757 275.422429696 275.422429696
432 116.927577888 274.24907609 274.24907609
433 119.285717203 273.066492246 273.066492246
434 121.662186243 271.874779814 271.874779814
435 124.056779988 270.674041223 270.674041223
436 126.469291874 269.464379671 269.464379671
437 128.899513811 268.245899121 268.245899121
438 131.347236201 267.018704291 267.018704291
439 133.812247953 265.782900639 265.782900639
440 136.294336506 264.538594362 264.538594362
441 138.793287845 263.285892382 263.285892382
442 141.308886518 262.024902337 262.024902337
443 143.840915655 260.755732576 260.755732576
444 146.389156991 259.478492143 259.478492143
445 148.953390879 258.193290773 258.193290773
446 151.53339631 256.900238879 256.900238879
447 154.128950936 255.599447547 255.599447547
448 156.739831084 254.291028522 254.291028522
449 159.365811779 252.975094198 252.975094198
450 162.00666676 251.651757614 251.651757614
451 164.662168503 250.321132439 250.321132439
452 167.332088237 248.983332963 248.983332963
453 170.016195968 247.638474089 247.638474089
454 172.714260494 246.286671322 246.286671322
455 175.426049429 244.928040759 244.928040759
456 178.151329218 243.56269908 243.56269908
457 180.889865162 242.190763536 242.190763536
458 183.641421438 240.812351942 240.812351942
459 186.405761114 239.427582662 239.427582662
460 189.182646176 238.036574606 238.036574606
461 191.971837543 236.63944721 236.63944721
462 194.773095091 235.236320438 235.236320438
463 197.586177671 233.82731476 233.82731476
464 200.410843134 232.412551148 232.412551148
465 203.246848346 230.992151065 230.992151065
466 206.093949214 229.566236455 229.566236455
467 208.951900703 228.134929728 228.134929728
468 211.82045686 226.698353756 226.698353756
469 214.699370833 225.256631857 225.256631857
470 217.588394894 223.80988779 223.80988779
471 220.48728046 222.358245737 222.358245737
472 223.395778111 220.901830299 220.901830299
473 226.313637617 219.440766483 219.440766483
474 229.240607956 217.97517969 217.97517969
475 232.176437334 216.505195705 216.505195705
476 235.12087321 215.030940687 215.030940687
477 238.073662319 213.552541158 213.552541158
478 241.034550687 212.070123991 212.070123991
479 244.00328366 210.583816399 210.583816399
480 246.97960592 209.093745928 209.093745928
481 249.963261513 207.600040439 207.600040439
482 252.953993865 206.102828105 206.102828105
483 255.951545807 204.602237392 204.602237392
484 258.955659598 203.098397056 203.098397056
485 261.966076945 201.591436125 201.591436125
486 264.982539027 200.081483891 200.081483891
487 268.004786513 198.5686699 198.5686699
488 271.032559592 197.05312394 197.05312394
489 274.065597986 195.534976028 195.534976028
490 277.103640982 194.0143564 194.0143564
491 280.146427445 192.491395502 192.491395502
492 283.193695847 190.966223977 190.966223977
493 286.245184286 189.438972651 189.438972651
494 289.300630512 187.909772528 187.909772528
495 292.359771944 186.378754772 186.378754772
496 295.422345698 184.846050702 184.846050702
497 298.488088606 183.311791776 183.311791776
498 301.55673724 181.776109583 181.776109583
499 304.628027935 180.239135827 180.239135827
500 307.70169681 178.701002322 178.701002322
501 310.777479791 177.161840978 177.161840978
502 313.855112637 175.621783786 175.621783786
503 316.934330956 174.080962813 174.080962813
504 320.014870235 172.539510187 172.539510187
505 323.096465857 170.997558085 170.997558085
506 326.178853126 169.455238723 169.455238723
507 329.26176729 167.912684348 167.912684348
508 332.344943564 166.370027218 166.370027218
509 335.42811715 164.827399601 164.827399601
510 338.511023263 163.284933754 163.284933754
511 341.593397152 161.742761921 161.742761921
512 344.674974123 160.201016313 160.201016313
513 347.755489562 158.659829103 158.659829103
514 350.834678955 157.119332411 157.119332411
515 353.912277917 155.579658293 155.579658293
516 356.988022207 154.040938734 154.040938734
517 360.061647756 152.503305631 152.503305631
518 363.132890688 150.966890783 150.966890783
519 366.201487341 149.431825882 149.431825882
520 369.267174293 147.898242502 147.898242502
521 372.32968838 146.366272082 146.366272082
522 375.388766725 144.836045924 144.836045924
523 378.444146753 143.307695171 143.307695171
524 381.495566218 141.781350807 141.781350807
525 384.542763227 140.257143637 140.257143637
526 387.585476257 138.735204278 138.735204278
527 390.623444181 137.215663151 137.215663151
528 393.656406292 135.698650466 135.698650466
529 396.68410232 134.184296215 134.184296215
530 399.70627246 132.672730155 132.672730155
531 402.72265739 131.164081802 131.164081802
532 405.732998294 129.658480417 129.658480417
533 408.737036888 128.156054998 128.156054998
534 411.734515437 126.656934265 126.656934265
535 414.725176779 125.161246651 125.161246651
536 417.708764347 123.669120291 123.669120291
537 420.685022193 122.180683013 122.180683013
538 423.653695005 120.696062322 120.696062322
539 426.614528135 119.215385394 119.215385394
540 429.567267616 117.738779063 117.738779063
541 432.511660184 116.266369809 116.266369809
542 435.447453305 114.798283751 114.798283751
543 438.374395189 113.33464663 113.33464663
544 441.292234816 111.875583804 111.875583804
545 444.200721957 110.421220238 110.421220238
546 447.099607196 108.971680484 108.971680484
547 449.98864195 107.527088684 107.527088684
548 452.867578489 106.087568546 106.087568546
549 455.73616996 104.653243343 104.653243343
550 458.594170409 103.224235899 103.224235899
551 461.441334796 101.800668577 101.800668577
552 464.277419023 100.382663272 100.382663272
553 467.102179951 98.9703413961 98.9703413961
554 469.915375421 97.5638238731 97.5638238731
555 472.716764276 96.1632311243 96.1632311243
556 475.506106382 94.7686830599 94.7686830599
557 478.283162645 93.3802990685 93.3802990685
558 481.047695035 91.9981980067 91.9981980067
559 483.799466607 90.6224981891 90.6224981891
560 486.538241517 89.2533173779 89.2533173779
561 489.263785046 87.8907727732 87.8907727732
562 491.975863619 86.5349810028 86.5349810028
563 494.674244823 85.1860581122 85.1860581122
564 497.358697432 83.8441195547 83.8441195547
565 500.028991419 82.5092801813 82.5092801813
566 502.684897984 81.1816542315 81.1816542315
567 505.326189566 79.8613553226 79.8613553226
568 507.952639869 78.548496441 78.548496441
569 510.564023877 77.2431899317 77.2431899317
570 513.160117875 75.9455474891 75.9455474891
571 515.740699466 74.6556801474 74.6556801474
572 518.305547595 73.3736982712 73.3736982712
573 520.854442561 72.0997115456 72.0997115456
574 523.387166041 70.8338289675 70.8338289675
575 525.903501108 69.5761588357 69.5761588357
576 528.403232246 68.326808742 68.326808742
577 530.886145374 67.0858855618 67.0858855618
578 533.352027858 65.8534954452 65.8534954452
579 535.800668535 64.6297438075 64.6297438075
580 538.231857726 63.4147353207 63.4147353207
581 540.645387258 62.2085739043 62.2085739043
582 543.041050479 61.0113627161 61.0113627161
583 545.418642279 59.8232041441 59.8232041441
584 547.777959101 58.6441997972 58.6441997972
585 550.118798967 57.4744504966 57.4744504966
586 552.440961488 56.3140562674 56.3140562674
587 554.744247885 55.1631163298 55.1631163298
588 557.028461003 54.0217290908 54.0217290908
589 559.293405334 52.8899921357 52.8899921357
590 561.538887024 51.7680022197 51.7680022197
591 563.7647139 50.65585526 50.65585526
592 565.970695477 49.5536463269 49.5536463269
593 568.156642981 48.4614696366 48.4614696366
594 570.322369362 47.3794185423 47.3794185423
595 572.467689312 46.3075855266 46.3075855266
596 574.592419276 45.2460621939 45.2460621939
597 576.696377475 44.1949392619 44.1949392619
598 578.779383915 43.1543065545 43.1543065545
599 580.841260405 42.1242529937 42.1242529937
600 582.881830574 41.1048665922 41.1048665922
601 584.900919883 40.0962344459 40.0962344459
602 586.89835564 39.0984427264 39.0984427264
603 588.873967018 38.1115766735 38.1115766735
604 590.827585064 37.1357205884 37.1357205884
605 592.75904272 36.1709578258 36.1709578258
606 594.668174833 35.2173707877 35.2173707877
607 596.554818168 34.2750409152 34.2750409152
608 598.418811427 33.3440486828 33.3440486828
609 600.259995258 32.4244735907 32.4244735907
610 602.078212269 31.516394158 31.516394158
611 603.873307045 30.6198879167 30.6198879167
612 605.645126157 29.7350314044 29.7350314044
613 607.393518178 28.861900158 28.861900158
614 609.118333695 28.0005687074 28.0005687074
615 610.81942532 27.151110569 27.151110569
616 612.496647705 26.3135982394 26.3135982394
617 614.149857553 25.4881031892 25.4881031892
618 615.778913632 24.6746958572 24.6746958572
619 617.383676785 23.8734456441 23.8734456441
620 618.96400994 23.0844209065 23.0844209065
621 620.519778127 22.3076889516 22.3076889516
622 622.050848486 21.5433160307 21.5433160307
623 623.557090278 20.7913673344 20.7913673344
624 625.038374898 20.0519069862 20.0519069862
625 626.494575884 19.3249980378 19.3249980378
626 627.92556893 18.6107024633 18.6107024633
627 629.331231893 17.9090811538 17.9090811538
628 630.711444807 17.2201939127 17.2201939127
629 632.066089892 16.5440994502 16.5440994502
630 633.395051564 15.8808553786 15.8808553786
631 634.698216443 15.2305182072 15.2305182072
632 635.975473365 14.5931433373 14.5931433373
633 637.226713392 13.9687850581 13.9687850581
634 638.451829817 13.3574965415 13.3574965415
635 639.650718179 12.7593298378 12.7593298378
636 640.823276266 12.1743358714 12.1743358714
637 641.969404128 11.6025644362 11.6025644362
638 643.089004085 11.0440641917 11.0440641917
639 644.181980731 10.4988826584 10.4988826584
640 645.248240948 9.96706621443 9.96706621443
641 646.28769391 9.44866009088 9.44866009088
642 647.300251092 8.94370836852 8.94370836852
643 648.285826277 8.45225397381 8.45225397381
644 649.244335564 7.9743386753 7.9743386753
645 650.175697374 7.5100030801 7.5100030801
646 651.079832459 7.05928663043 7.05928663043
647 651.956663905 6.62222760031 6.62222760031
648 652.806117143 6.19886309226 6.19886309226
649 653.628119952 5.78922903422 5.78922903422
650 654.422602466 5.39336017645 5.39336017645
651 655.18949718 5.01129008867 5.01129008867
652 655.928738956 4.64305115713 4.64305115713
653 656.640265028 4.28867458196 4.28867458196
654 657.324015008 3.94819037447 3.94819037447
655 657.97993089 3.62162735466 3.62162735466
656 658.607957054 3.30901314877 3.30901314877
657 659.208040275 3.01037418695 3.01037418695
658 659.780129722 2.72573570105 2.72573570105
659 660.324176966 2.45512172249 2.45512172249
660 660.840135983 2.19855508023 2.19855508023
661 661.327963156 1.95605739889 1.95605739889
662 661.787617282 1.72764909687 1.72764909687
663 662.219059573 1.51334938471 1.51334938471
664 662.62225366 1.31317626345 1.31317626345
665 662.997165596 1.12714652314 1.12714652314
666 663.343763859 0.955275741409 0.955275741409
667 663.662019354 0.797578282224 0.797578282224
668 663.951905415 0.654067294657 0.654067294657
669 664.21339781 0.524754711815 0.524754711815
